source,id,lat,lon,score,tier,osm_category,area_sqm,maps_link,model_version,scored_date,rank,score_adjusted,tier_adjusted
known_osm,pos_27,39.9764148,-86.399485,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.9764148,-86.399485,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,1,0.9857,Core Warehouse Candidate
overture_discovery,ov_44,32.699388346064225,-97.24122001839999,0.9995416396666835,Core Warehouse Candidate,unknown,2742.0,"https://www.google.com/maps/@32.699388346064225,-97.24122001839999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,2,0.9857,Core Warehouse Candidate
known_osm,pos_94,28.4192057,-81.37649549999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@28.4192057,-81.37649549999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,3,0.9857,Core Warehouse Candidate
known_osm,pos_4,49.1714479,-122.6707722,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@49.1714479,-122.6707722,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,4,0.9857,Core Warehouse Candidate
known_osm,pos_5,43.1738612,-89.81076689999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.1738612,-89.81076689999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,5,0.9857,Core Warehouse Candidate
overture_discovery,ov_25,32.798975452038384,-96.71482403860699,0.9995416396666835,Core Warehouse Candidate,commercial,13712.0,"https://www.google.com/maps/@32.798975452038384,-96.71482403860699,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,6,0.9857,Core Warehouse Candidate
known_osm,pos_3069,35.1131646,-80.9489377,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.1131646,-80.9489377,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,7,0.9857,Core Warehouse Candidate
known_osm,pos_2831,32.8029176,-97.0509943,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.8029176,-97.0509943,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,8,0.9857,Core Warehouse Candidate
known_osm,pos_2965,29.4375156,-98.4405918,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@29.4375156,-98.4405918,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,9,0.9857,Core Warehouse Candidate
known_osm,pos_2912,32.78347710000001,-96.651663,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.78347710000001,-96.651663,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,10,0.9857,Core Warehouse Candidate
known_osm,pos_2717,41.9013246,-88.23614169999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.9013246,-88.23614169999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,11,0.9857,Core Warehouse Candidate
known_osm,pos_2730,47.0321813,-122.7771816,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@47.0321813,-122.7771816,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,12,0.9857,Core Warehouse Candidate
known_osm,pos_2943,41.40047269999999,-81.5589571,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.40047269999999,-81.5589571,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,13,0.9857,Core Warehouse Candidate
known_osm,pos_2945,29.6812453,-95.023468,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@29.6812453,-95.023468,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,14,0.9857,Core Warehouse Candidate
known_osm,pos_525,45.125478,-93.369039,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.125478,-93.369039,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,15,0.9857,Core Warehouse Candidate
known_osm,pos_531,42.5178878,-92.3531555,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.5178878,-92.3531555,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,16,0.9857,Core Warehouse Candidate
known_osm,pos_475,39.98146819999999,-76.6689758,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.98146819999999,-76.6689758,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,17,0.9857,Core Warehouse Candidate
known_osm,pos_4052,35.1569059,-89.88953790000001,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.1569059,-89.88953790000001,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,18,0.9857,Core Warehouse Candidate
known_osm,pos_4053,41.983797,-88.1239902,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.983797,-88.1239902,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,19,0.9857,Core Warehouse Candidate
known_osm,pos_4069,35.3554196,-78.00918209999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.3554196,-78.00918209999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,20,0.9857,Core Warehouse Candidate
known_osm,pos_510,41.3098059,-84.34613,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.3098059,-84.34613,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,21,0.9857,Core Warehouse Candidate
known_osm,pos_513,45.192862,-93.5344595,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.192862,-93.5344595,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,22,0.9857,Core Warehouse Candidate
known_osm,pos_4084,30.0022545,-90.0160976,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@30.0022545,-90.0160976,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,23,0.9857,Core Warehouse Candidate
known_osm,pos_4108,44.0744955,-87.6726066,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@44.0744955,-87.6726066,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,24,0.9857,Core Warehouse Candidate
known_osm,pos_4184,37.5041158,-77.3542078,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.5041158,-77.3542078,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,25,0.9857,Core Warehouse Candidate
known_osm,pos_4115,33.6239247,-86.7376297,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.6239247,-86.7376297,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,26,0.9857,Core Warehouse Candidate
known_osm,pos_2790,29.80664789999999,-95.7504381,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@29.80664789999999,-95.7504381,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,27,0.9857,Core Warehouse Candidate
known_osm,pos_2731,41.8789965,-71.8908955,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.8789965,-71.8908955,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,28,0.9857,Core Warehouse Candidate
known_osm,pos_2745,45.4213052,-73.9255618,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.4213052,-73.9255618,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,29,0.9857,Core Warehouse Candidate
known_osm,pos_2746,35.6175295,-84.4937036,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.6175295,-84.4937036,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,30,0.9857,Core Warehouse Candidate
known_osm,pos_2823,32.789471,-97.04286100000002,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.789471,-97.04286100000002,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,31,0.9857,Core Warehouse Candidate
known_osm,pos_2824,38.2205142,-122.264102,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@38.2205142,-122.264102,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,32,0.9857,Core Warehouse Candidate
known_osm,pos_3161,43.2325542,-88.1310676,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.2325542,-88.1310676,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,33,0.9857,Core Warehouse Candidate
known_osm,pos_3261,36.6916797,-119.7276543,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.6916797,-119.7276543,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,34,0.9857,Core Warehouse Candidate
known_osm,pos_3171,34.0479157,-117.5672488,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.0479157,-117.5672488,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,35,0.9857,Core Warehouse Candidate
known_osm,pos_2557,32.8033265,-97.4358585,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.8033265,-97.4358585,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,36,0.9857,Core Warehouse Candidate
known_osm,pos_2581,32.982218,-97.021169,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.982218,-97.021169,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,37,0.9857,Core Warehouse Candidate
known_osm,pos_2538,40.0116813,-104.9823565,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.0116813,-104.9823565,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,38,0.9857,Core Warehouse Candidate
known_osm,pos_2549,33.4270591,-112.1741027,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4270591,-112.1741027,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,39,0.9857,Core Warehouse Candidate
known_osm,pos_2324,40.8263107,-75.306705,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.8263107,-75.306705,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,40,0.9857,Core Warehouse Candidate
known_osm,pos_2675,42.4259366,-96.3764538,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.4259366,-96.3764538,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,41,0.9857,Core Warehouse Candidate
known_osm,pos_2690,42.8791048,-85.676619,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.8791048,-85.676619,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,42,0.9857,Core Warehouse Candidate
known_osm,pos_569,36.3466261,-94.1449825,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.3466261,-94.1449825,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,43,0.9857,Core Warehouse Candidate
known_osm,pos_580,32.99264530000001,-97.035161,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.99264530000001,-97.035161,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,44,0.9857,Core Warehouse Candidate
known_osm,pos_4002,42.3769307,-83.2964993,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.3769307,-83.2964993,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,45,0.9857,Core Warehouse Candidate
known_osm,pos_4011,44.2356895,-88.4327327,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@44.2356895,-88.4327327,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,46,0.9857,Core Warehouse Candidate
known_osm,pos_646,39.7636288,-75.3813651,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.7636288,-75.3813651,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,47,0.9857,Core Warehouse Candidate
known_osm,pos_673,33.9764257,-117.6078702,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.9764257,-117.6078702,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,48,0.9857,Core Warehouse Candidate
known_osm,pos_592,38.0070226,-85.7019936,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@38.0070226,-85.7019936,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,49,0.9857,Core Warehouse Candidate
known_osm,pos_404,34.8920842,-85.1221334,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.8920842,-85.1221334,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,50,0.9857,Core Warehouse Candidate
known_osm,pos_405,33.4376508,-112.2316725,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4376508,-112.2316725,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,51,0.9857,Core Warehouse Candidate
known_osm,pos_701,40.0873251,-82.7490423,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.0873251,-82.7490423,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,52,0.9857,Core Warehouse Candidate
known_osm,pos_638,36.6039436,-87.2571612,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.6039436,-87.2571612,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,53,0.9857,Core Warehouse Candidate
known_osm,pos_417,35.25821980000001,-80.97012079999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.25821980000001,-80.97012079999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,54,0.9857,Core Warehouse Candidate
known_osm,pos_437,40.7892537,-112.0265244,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.7892537,-112.0265244,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,55,0.9857,Core Warehouse Candidate
known_osm,pos_441,41.3206017,-75.7092151,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.3206017,-75.7092151,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,56,0.9857,Core Warehouse Candidate
known_osm,pos_459,45.8859735,-72.5145991,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.8859735,-72.5145991,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,57,0.9857,Core Warehouse Candidate
known_osm,pos_466,31.6056344,-106.4038795,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@31.6056344,-106.4038795,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,58,0.9857,Core Warehouse Candidate
known_osm,pos_469,39.1427154,-94.5075363,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.1427154,-94.5075363,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,59,0.9857,Core Warehouse Candidate
known_osm,pos_2343,34.0017616,-118.1870308,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.0017616,-118.1870308,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,60,0.9857,Core Warehouse Candidate
known_osm,pos_2361,41.6193282,-93.5900485,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.6193282,-93.5900485,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,61,0.9857,Core Warehouse Candidate
known_osm,pos_2388,40.1893699,-83.29087109999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.1893699,-83.29087109999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,62,0.9857,Core Warehouse Candidate
known_osm,pos_2391,48.9899415,-122.7275517,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@48.9899415,-122.7275517,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,63,0.9857,Core Warehouse Candidate
known_osm,pos_2421,41.7967992,-88.24434819999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.7967992,-88.24434819999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,64,0.9857,Core Warehouse Candidate
known_osm,pos_3286,39.1319069,-94.5174323,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.1319069,-94.5174323,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,65,0.9857,Core Warehouse Candidate
known_osm,pos_3291,37.7239836,-121.511398,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.7239836,-121.511398,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,66,0.9857,Core Warehouse Candidate
known_osm,pos_2445,42.93524439999999,-74.2588189,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.93524439999999,-74.2588189,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,67,0.9857,Core Warehouse Candidate
known_osm,pos_3301,33.8631951,-118.2328349,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.8631951,-118.2328349,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,68,0.9857,Core Warehouse Candidate
known_osm,pos_3303,40.8623428,-81.7698135,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.8623428,-81.7698135,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,69,0.9857,Core Warehouse Candidate
known_osm,pos_3314,40.0129752,-76.71924779999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.0129752,-76.71924779999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,70,0.9857,Core Warehouse Candidate
known_osm,pos_3317,41.4782485,-88.1627822,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.4782485,-88.1627822,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,71,0.9857,Core Warehouse Candidate
known_osm,pos_3272,37.7514553,-121.4105298,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.7514553,-121.4105298,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,72,0.9857,Core Warehouse Candidate
known_osm,pos_793,35.8846593,-86.4305754,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.8846593,-86.4305754,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,73,0.9857,Core Warehouse Candidate
known_osm,pos_747,40.1770498,-77.23655889999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.1770498,-77.23655889999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,74,0.9857,Core Warehouse Candidate
known_osm,pos_851,32.9713417,-97.0182633,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.9713417,-97.0182633,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,75,0.9857,Core Warehouse Candidate
known_osm,pos_773,39.6781185,-119.7125764,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.6781185,-119.7125764,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,76,0.9857,Core Warehouse Candidate
known_osm,pos_3869,39.688536,-88.30657459999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.688536,-88.30657459999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,77,0.9857,Core Warehouse Candidate
known_osm,pos_3873,33.9344482,-118.0679244,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.9344482,-118.0679244,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,78,0.9857,Core Warehouse Candidate
known_osm,pos_3876,33.4383849,-112.2469708,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4383849,-112.2469708,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,79,0.9857,Core Warehouse Candidate
known_osm,pos_3882,51.00063540000001,-114.0003991,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@51.00063540000001,-114.0003991,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,80,0.9857,Core Warehouse Candidate
known_osm,pos_3988,40.7380416,-112.0170364,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.7380416,-112.0170364,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,81,0.9857,Core Warehouse Candidate
known_osm,pos_3353,45.3771914,-122.800543,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.3771914,-122.800543,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,82,0.9857,Core Warehouse Candidate
known_osm,pos_3318,39.3934659,-84.22569720000001,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.3934659,-84.22569720000001,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,83,0.9857,Core Warehouse Candidate
known_osm,pos_3322,34.4505665,-118.6435186,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.4505665,-118.6435186,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,84,0.9857,Core Warehouse Candidate
known_osm,pos_3326,41.8049166,-88.23313859999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.8049166,-88.23313859999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,85,0.9857,Core Warehouse Candidate
known_osm,pos_2133,38.5349004,-122.8013298,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@38.5349004,-122.8013298,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,86,0.9857,Core Warehouse Candidate
known_osm,pos_2161,30.2078347,-97.7481211,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@30.2078347,-97.7481211,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,87,0.9857,Core Warehouse Candidate
known_osm,pos_2165,41.729979,-85.78526459999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.729979,-85.78526459999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,88,0.9857,Core Warehouse Candidate
known_osm,pos_2217,34.2365212,-118.5787099,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.2365212,-118.5787099,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,89,0.9857,Core Warehouse Candidate
known_osm,pos_2220,45.6332219,-122.7552941,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.6332219,-122.7552941,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,90,0.9857,Core Warehouse Candidate
known_osm,pos_2231,33.7045814,-84.60167849999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.7045814,-84.60167849999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,91,0.9857,Core Warehouse Candidate
known_osm,pos_2190,42.5144954,-71.1339457,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.5144954,-71.1339457,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,92,0.9857,Core Warehouse Candidate
known_osm,pos_2193,39.54706789999999,-119.45088,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.54706789999999,-119.45088,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,93,0.9857,Core Warehouse Candidate
known_osm,pos_2049,33.4492635,-112.2099697,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4492635,-112.2099697,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,94,0.9857,Core Warehouse Candidate
known_osm,pos_2263,35.3348002,-81.063302,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.3348002,-81.063302,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,95,0.9857,Core Warehouse Candidate
known_osm,pos_2264,36.2161177,-115.0674964,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.2161177,-115.0674964,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,96,0.9857,Core Warehouse Candidate
known_osm,pos_2275,27.6149905,-99.4818011,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@27.6149905,-99.4818011,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,97,0.9857,Core Warehouse Candidate
known_osm,pos_2277,39.7326415,-86.3470663,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.7326415,-86.3470663,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,98,0.9857,Core Warehouse Candidate
known_osm,pos_2058,32.9027109,-96.6728134,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.9027109,-96.6728134,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,99,0.9857,Core Warehouse Candidate
known_osm,pos_2060,30.4311998,-81.5753119,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@30.4311998,-81.5753119,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,100,0.9857,Core Warehouse Candidate
known_osm,pos_2038,33.4410696,-112.2232144,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4410696,-112.2232144,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,101,0.9857,Core Warehouse Candidate
known_osm,pos_2122,40.0945505,-74.82593609999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.0945505,-74.82593609999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,102,0.9857,Core Warehouse Candidate
known_osm,pos_1875,45.2315875,-74.0593617,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.2315875,-74.0593617,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,103,0.9857,Core Warehouse Candidate
known_osm,pos_1888,49.1412221,-123.0281785,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@49.1412221,-123.0281785,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,104,0.9857,Core Warehouse Candidate
known_osm,pos_1893,40.5587501,-74.4555969,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.5587501,-74.4555969,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,105,0.9857,Core Warehouse Candidate
known_osm,pos_2120,40.9219003,-76.0648033,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.9219003,-76.0648033,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,106,0.9857,Core Warehouse Candidate
known_osm,pos_1900,38.8834866,-76.73426169999999,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@38.8834866,-76.73426169999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,107,0.9857,Core Warehouse Candidate
known_osm,pos_852,45.3230748,-122.7740857,0.9995416396666835,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.3230748,-122.7740857,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,108,0.9857,Core Warehouse Candidate
