pos_id,lat,lon,source_file
0000221,33.6530859,-84.3853634,warehouses_cleaned_0.kml
0000222,40.8647459,-81.766583,warehouses_cleaned_0.kml
0000223,41.3034718,-75.74818259999999,warehouses_cleaned_0.kml
0000224,35.1291828,-80.9283773,warehouses_cleaned_0.kml
0000225,39.0818485,-84.65477840000001,warehouses_cleaned_0.kml
0000226,41.9887218,-88.22189259999999,warehouses_cleaned_0.kml
0000227,41.5165744,-112.044981,warehouses_cleaned_0.kml
0000228,40.0979867,-82.7394291,warehouses_cleaned_0.kml
0000229,46.3173633,-72.6803667,warehouses_cleaned_0.kml
0000230,39.2320517,-76.4670804,warehouses_cleaned_0.kml
0000231,33.8496692,-118.2214124,warehouses_cleaned_0.kml
0000232,33.4526064,-112.2790694,warehouses_cleaned_0.kml
0000233,41.6464474,-93.78262959999999,warehouses_cleaned_0.kml
0000234,42.471597,-90.6092565,warehouses_cleaned_0.kml
0000235,47.2462486,-122.3930047,warehouses_cleaned_0.kml
0000236,32.8611168,-79.9728751,warehouses_cleaned_0.kml
0000237,41.8031949,-72.5051905,warehouses_cleaned_0.kml
0000238,36.74501679999999,-86.56816719999999,warehouses_cleaned_0.kml
0000239,38.9404556,-95.0045463,warehouses_cleaned_0.kml
0000240,38.9440224,-95.6924992,warehouses_cleaned_0.kml
0000241,29.954159,-90.1866417,warehouses_cleaned_0.kml
0000242,41.6973841,-88.0144789,warehouses_cleaned_0.kml
0000243,41.75655829999999,-86.3311959,warehouses_cleaned_0.kml
0000244,28.7594603,-81.2518329,warehouses_cleaned_0.kml
0000245,42.3253829,-71.5973108,warehouses_cleaned_0.kml
0000246,34.7076526,-84.96212369999999,warehouses_cleaned_0.kml
0000247,37.03633749999999,-86.3357435,warehouses_cleaned_0.kml
0000248,34.0224024,-117.5207646,warehouses_cleaned_0.kml
0000249,41.4590425,-74.353982,warehouses_cleaned_0.kml
0000250,33.5094473,-84.22577869999999,warehouses_cleaned_0.kml
0000251,1.380832,104.0004283,warehouses_cleaned_0.kml
0000252,44.6354451,-93.2586961,warehouses_cleaned_0.kml
0000253,39.4881306,-76.6601544,warehouses_cleaned_0.kml
0000254,45.2693261,-122.6623584,warehouses_cleaned_0.kml
0000255,36.7834272,-88.6400476,warehouses_cleaned_0.kml
0000256,25.8576324,-80.37967309999999,warehouses_cleaned_0.kml
0000257,36.0078982,-102.6733365,warehouses_cleaned_0.kml
0000258,39.1185309,-93.2445482,warehouses_cleaned_0.kml
0000259,34.005388,-118.210422,warehouses_cleaned_0.kml
0000260,41.3142378,-72.265344,warehouses_cleaned_0.kml
0000261,42.5082426,-88.98013999999999,warehouses_cleaned_0.kml
0000262,35.4229925,-80.6598459,warehouses_cleaned_0.kml
0000263,30.5199826,-97.8733431,warehouses_cleaned_0.kml
0000264,40.1964692,-77.2427453,warehouses_cleaned_0.kml
0000265,28.5547933,-81.3427885,warehouses_cleaned_0.kml
0000266,50.9884262,-113.9682288,warehouses_cleaned_0.kml
0000267,37.4779234,-77.355908,warehouses_cleaned_0.kml
0000268,41.972745,-87.94916719999999,warehouses_cleaned_0.kml
0000269,33.7102191,-117.8481736,warehouses_cleaned_0.kml
0000270,41.6356993,-93.7020783,warehouses_cleaned_0.kml
0000271,40.8194367,-73.83723599999999,warehouses_cleaned_0.kml
0000272,36.2082055,-80.29150760000002,warehouses_cleaned_0.kml
0000273,33.1202745,-96.6624214,warehouses_cleaned_0.kml
0000274,38.643057,-90.1512929,warehouses_cleaned_0.kml
0000275,39.48756119999999,-76.65831829999999,warehouses_cleaned_0.kml
0000276,41.4034025,-88.13807589999999,warehouses_cleaned_0.kml
0000277,39.9608145,-74.1839961,warehouses_cleaned_0.kml
0000278,33.2182262,-96.65173689999999,warehouses_cleaned_0.kml
0000279,43.0788452,-75.60807840000001,warehouses_cleaned_0.kml
0000280,41.1777898,-73.2280258,warehouses_cleaned_0.kml
0000281,25.7934542,-80.3562978,warehouses_cleaned_0.kml
0000282,39.88845269999999,-82.9668827,warehouses_cleaned_0.kml
0000283,32.548071,-85.5151583,warehouses_cleaned_0.kml
0000284,42.1090054,-87.97165629999999,warehouses_cleaned_0.kml
0000285,32.2624035,-90.16662989999999,warehouses_cleaned_0.kml
0000286,35.9665124,-86.8159012,warehouses_cleaned_0.kml
0000287,38.5017607,-90.3349842,warehouses_cleaned_0.kml
0000288,40.688101,-74.31676829999999,warehouses_cleaned_0.kml
0000289,41.2566856,-96.0305755,warehouses_cleaned_0.kml
0000290,44.97894489999999,-93.098339,warehouses_cleaned_0.kml
0000291,45.105751,-93.39850109999999,warehouses_cleaned_0.kml
0000292,46.5575,4.911166,warehouses_cleaned_0.kml
0000293,44.0544475,-88.56463079999999,warehouses_cleaned_0.kml
0000294,33.50417350000001,-86.8515998,warehouses_cleaned_0.kml
0000295,35.98877570000001,-86.5801319,warehouses_cleaned_0.kml
0000296,43.1309597,-93.2282827,warehouses_cleaned_0.kml
0000297,33.1889047,-97.172108,warehouses_cleaned_0.kml
0000298,43.06332099999999,-88.47818199999999,warehouses_cleaned_0.kml
0000299,36.9332155,-86.49807530000001,warehouses_cleaned_0.kml
0000300,35.9969387,-86.5924287,warehouses_cleaned_0.kml
0000301,43.870335,-116.9764997,warehouses_cleaned_0.kml
0000302,33.8849425,-118.2656237,warehouses_cleaned_0.kml
0000303,45.5955351,-74.5924789,warehouses_cleaned_0.kml
0000304,36.2916428,-86.69771279999999,warehouses_cleaned_0.kml
0000305,39.0844047,-84.71603619999999,warehouses_cleaned_0.kml
0000306,43.764137,-79.533714,warehouses_cleaned_0.kml
0000307,37.6100876,-77.5177496,warehouses_cleaned_0.kml
0000308,43.389928,-79.7514489,warehouses_cleaned_0.kml
0000309,35.0702062,-92.4265844,warehouses_cleaned_0.kml
0000310,33.8077367,-118.242647,warehouses_cleaned_0.kml
0000311,40.03978,-111.7665068,warehouses_cleaned_0.kml
0000312,42.6147879,-70.6558112,warehouses_cleaned_0.kml
0000313,37.7951308,-121.1057876,warehouses_cleaned_0.kml
0000314,41.9768268,-88.12579079999999,warehouses_cleaned_0.kml
0000315,39.3820927,-84.2442436,warehouses_cleaned_0.kml
0000316,40.5760761,-75.6057307,warehouses_cleaned_0.kml
0000317,39.5542471,-119.5274201,warehouses_cleaned_0.kml
0000318,33.4524569,-82.0325342,warehouses_cleaned_0.kml
0000319,30.6414656,-88.08292929999999,warehouses_cleaned_0.kml
0000320,33.2041977,-87.1650094,warehouses_cleaned_0.kml
0000321,44.0262443,-79.8111598,warehouses_cleaned_0.kml
0000322,42.2532168,-85.5496702,warehouses_cleaned_0.kml
0000323,30.2544476,-81.6010799,warehouses_cleaned_0.kml
0000324,30.05056029999999,-95.61129269999999,warehouses_cleaned_0.kml
0000325,37.6864733,-121.8095035,warehouses_cleaned_0.kml
0000326,43.77097,-79.6228,warehouses_cleaned_0.kml
0000327,40.310859,-79.493363,warehouses_cleaned_0.kml
0000328,39.9776227,-75.0378087,warehouses_cleaned_0.kml
0000329,42.52674450000001,-87.89619859999999,warehouses_cleaned_0.kml
0000330,39.9942403,-86.4508616,warehouses_cleaned_0.kml
0000331,56.0670149,12.7864004,warehouses_cleaned_0.kml
0000332,39.5890068,-104.8209411,warehouses_cleaned_0.kml
0000333,51.0067725,-113.8871389,warehouses_cleaned_0.kml
0000334,29.9027974,-95.61313469999999,warehouses_cleaned_0.kml
0000335,42.7122418,-87.91365429999999,warehouses_cleaned_0.kml
0000336,41.7671096,-87.8521231,warehouses_cleaned_0.kml
0000337,41.8006022,-87.77277529999999,warehouses_cleaned_0.kml
0000338,44.420362,-73.2156558,warehouses_cleaned_0.kml
0000339,35.717548,-81.25295,warehouses_cleaned_0.kml
0000340,39.001468,-104.7944967,warehouses_cleaned_0.kml
0000341,35.7333947,-81.3533855,warehouses_cleaned_0.kml
0000342,32.793908,-115.5422271,warehouses_cleaned_0.kml
0000343,42.1625575,-83.69104,warehouses_cleaned_0.kml
0000344,32.8898166,-96.67036139999999,warehouses_cleaned_0.kml
0000345,45.1346381,-122.8407768,warehouses_cleaned_0.kml
0000346,37.70688270000001,-121.7190165,warehouses_cleaned_0.kml
0000347,33.8577041,-118.2261766,warehouses_cleaned_0.kml
0000348,39.247769,-81.68681099999999,warehouses_cleaned_0.kml
0000349,35.2253326,-80.8536064,warehouses_cleaned_0.kml
0000350,42.4378318,-122.8646832,warehouses_cleaned_0.kml
0000351,47.9413648,-122.2426977,warehouses_cleaned_0.kml
0000352,45.5022214,-73.74343379999999,warehouses_cleaned_0.kml
0000353,34.1005874,-117.5373168,warehouses_cleaned_0.kml
0000354,44.9202966,-89.6009004,warehouses_cleaned_0.kml
0000355,40.8605866,-74.3038603,warehouses_cleaned_0.kml
0000356,45.0921709,-93.4399261,warehouses_cleaned_0.kml
0000357,41.3102085,-75.7760294,warehouses_cleaned_0.kml
0000358,43.1680774,-78.7161471,warehouses_cleaned_0.kml
0000359,41.80092519999999,-87.7680493,warehouses_cleaned_0.kml
0000360,30.1627215,-97.7869245,warehouses_cleaned_0.kml
0000361,32.422137,-86.42011500000001,warehouses_cleaned_0.kml
0000362,41.9419951,-87.9057433,warehouses_cleaned_0.kml
0000363,43.6414819,-79.6244294,warehouses_cleaned_0.kml
0000364,35.0902799,-85.32984859999999,warehouses_cleaned_0.kml
0000365,40.0889733,-75.0142931,warehouses_cleaned_0.kml
0000366,38.9448428,-94.74555529999999,warehouses_cleaned_0.kml
0000367,44.52765400000001,-88.7263468,warehouses_cleaned_0.kml
0000368,40.872128,-96.6372796,warehouses_cleaned_0.kml
0000369,42.5460182,-114.4098399,warehouses_cleaned_0.kml
0000370,32.8416571,-97.2350846,warehouses_cleaned_0.kml
0000371,30.4793142,-87.2651923,warehouses_cleaned_0.kml
0000372,41.4435211,-81.49606039999999,warehouses_cleaned_0.kml
0000373,35.2573028,-81.1078567,warehouses_cleaned_0.kml
0000374,32.803951,-97.031678,warehouses_cleaned_0.kml
0000375,43.5557047,-96.78754819999999,warehouses_cleaned_0.kml
0000376,39.90127460000001,-76.63138219999999,warehouses_cleaned_0.kml
0000377,37.9657754,-85.6874002,warehouses_cleaned_0.kml
0000378,39.2272773,-76.6840419,warehouses_cleaned_0.kml
0000379,41.4067006,-88.1394916,warehouses_cleaned_0.kml
0000380,40.4033273,-104.9686505,warehouses_cleaned_0.kml
0000381,35.0979448,-80.912245,warehouses_cleaned_0.kml
0000382,51.2074868,-113.9623858,warehouses_cleaned_0.kml
0000383,41.48909099999999,-88.1782229,warehouses_cleaned_0.kml
0000384,38.8473703,-94.54933779999999,warehouses_cleaned_0.kml
0000385,43.5560701,-87.96592969999999,warehouses_cleaned_0.kml
0000386,40.7361144,-112.0015705,warehouses_cleaned_0.kml
0000387,35.5973329,-120.6937375,warehouses_cleaned_0.kml
0000388,29.7832818,-81.3099647,warehouses_cleaned_0.kml
0000389,32.9409207,-97.00545149999999,warehouses_cleaned_0.kml
